Index,EURO_Bitstamp_BTCEUR_Raw,EURO_Bitstamp_ETHEUR_Raw,EURO_Bitstamp_LTCEUR_Raw,EURO_Exmo_BTCEUR_Raw,EURO_Exmo_ETHEUR_Raw,EURO_Exmo_LTCEUR_Raw,EURO_Kraken_BTCEUR_Raw,EURO_Kraken_ETHEUR_Raw,EURO_Kraken_LTCEUR_Raw
12/01/2019 18:00,3166.81,109.73,27.66,3166.81,109.73,27.66,3166.81,109.73,27.66
12/01/2019 19:00,3179.6,109.71,27.69,3179.6,109.71,27.69,3179.6,109.71,27.69
12/01/2019 20:00,3182,109.28,27.84,3182,109.28,27.84,3182,109.28,27.84
12/01/2019 21:00,3183,109.31,27.98,3183,109.31,27.98,3183,109.31,27.98
12/01/2019 22:00,3175,108.91,27.97,3175,108.91,27.97,3175,108.91,27.97
12/01/2019 23:00,3174.28,109.21,27.8,3174.28,109.21,27.8,3174.28,109.21,27.8
13/01/2019 00:00,3166.31,108.75,28.07,3166.31,108.75,28.07,3166.31,108.75,28.07
13/01/2019 01:00,3161.28,108.5,27.87,3161.28,108.5,27.87,3161.28,108.5,27.87
13/01/2019 02:00,3176.17,108.81,27.87,3176.17,108.81,27.87,3176.17,108.81,27.87
13/01/2019 03:00,3180.12,108.87,28.62,3180.12,108.87,28.62,3180.12,108.87,28.62
13/01/2019 04:00,3175.01,108.85,28.61,3175.01,108.85,28.61,3175.01,108.85,28.61
13/01/2019 05:00,3167.86,108.85,28.61,3167.86,108.85,28.61,3167.86,108.85,28.61
13/01/2019 06:00,3172.23,108.3,28.54,3172.23,108.3,28.54,3172.23,108.3,28.54
13/01/2019 07:00,3166,108.41,28.57,3166,108.41,28.57,3166,108.41,28.57
13/01/2019 08:00,3168.43,108.85,28.65,3168.43,108.85,28.65,3168.43,108.85,28.65
13/01/2019 09:00,3160.25,108.83,28.44,3160.25,108.83,28.44,3160.25,108.83,28.44
13/01/2019 10:00,3166.74,108.83,28.49,3166.74,108.83,28.49,3166.74,108.83,28.49
13/01/2019 11:00,3170.63,108.82,28.3,3170.63,108.82,28.3,3170.63,108.82,28.3
13/01/2019 12:00,3174.7,108.26,28.29,3174.7,108.26,28.29,3174.7,108.26,28.29
13/01/2019 13:00,3165.01,108.53,28.14,3165.01,108.53,28.14,3165.01,108.53,28.14
13/01/2019 14:00,3162,108.41,28.15,3162,108.41,28.15,3162,108.41,28.15
13/01/2019 15:00,3163,108.11,28,3163,108.11,28,3163,108.11,28
13/01/2019 16:00,3073.34,101.01,26.44,3073.34,101.01,26.44,3073.34,101.01,26.44
13/01/2019 17:00,3075.07,101.56,26.45,3075.07,101.56,26.45,3075.07,101.56,26.45
13/01/2019 18:00,3061.08,100.61,26.12,3061.08,100.61,26.12,3061.08,100.61,26.12
13/01/2019 19:00,3061.23,100.11,26.28,3061.23,100.11,26.28,3061.23,100.11,26.28
13/01/2019 20:00,3055.69,100.38,26.29,3055.69,100.38,26.29,3055.69,100.38,26.29
13/01/2019 21:00,3083.08,101.22,26.19,3083.08,101.22,26.19,3083.08,101.22,26.19
13/01/2019 22:00,3068.69,101.2,26.12,3068.69,101.2,26.12,3068.69,101.2,26.12
13/01/2019 23:00,3074.84,101.04,26.17,3074.84,101.04,26.17,3074.84,101.04,26.17
14/01/2019 00:00,3070.87,101.13,26.25,3070.87,101.13,26.25,3070.87,101.13,26.25
14/01/2019 01:00,3074.91,102.42,26.33,3074.91,102.42,26.33,3074.91,102.42,26.33
14/01/2019 02:00,3082.6,101.86,26.34,3082.6,101.86,26.34,3082.6,101.86,26.34
14/01/2019 03:00,3079,102.25,26.36,3079,102.25,26.36,3079,102.25,26.36
14/01/2019 04:00,3080.83,102.58,26.35,3080.83,102.58,26.35,3080.83,102.58,26.35
14/01/2019 05:00,3086,102.48,26.65,3086,102.48,26.65,3086,102.48,26.65
14/01/2019 06:00,3097.35,102.88,26.73,3097.35,102.88,26.73,3097.35,102.88,26.73
14/01/2019 07:00,3090.13,102.51,26.49,3090.13,102.51,26.49,3090.13,102.51,26.49
14/01/2019 08:00,3094.97,102.06,26.33,3094.97,102.06,26.33,3094.97,102.06,26.33
14/01/2019 09:00,3097.12,101.84,26.57,3097.12,101.84,26.57,3097.12,101.84,26.57
14/01/2019 10:00,3091.67,102.08,26.52,3091.67,102.08,26.52,3091.67,102.08,26.52
14/01/2019 11:00,3084.17,101.64,26.38,3084.17,101.64,26.38,3084.17,101.64,26.38
14/01/2019 12:00,3089.61,102.49,26.56,3089.61,102.49,26.56,3089.61,102.49,26.56
14/01/2019 13:00,3090.01,102.59,26.55,3090.01,102.59,26.55,3090.01,102.59,26.55
14/01/2019 14:00,3095.15,102,26.52,3095.15,102,26.52,3095.15,102,26.52
14/01/2019 15:00,3208,112.62,28.21,3208,112.62,28.21,3208,112.62,28.21
14/01/2019 16:00,3200,112.16,28.07,3200,112.16,28.07,3200,112.16,28.07
14/01/2019 17:00,3205.5,112.46,28.19,3205.5,112.46,28.19,3205.5,112.46,28.19
14/01/2019 18:00,3212.1,113,28.09,3212.1,113,28.09,3212.1,113,28.09
14/01/2019 19:00,3219,112.62,28.03,3219,112.62,28.03,3219,112.62,28.03
14/01/2019 20:00,3203.76,111.58,28.03,3203.76,111.58,28.03,3203.76,111.58,28.03
14/01/2019 21:00,3197.24,111.51,27.86,3197.24,111.51,27.86,3197.24,111.51,27.86
14/01/2019 22:00,3199.97,112,27.92,3199.97,112,27.92,3199.97,112,27.92
14/01/2019 23:00,3193,111.87,27.98,3193,111.87,27.98,3193,111.87,27.98
15/01/2019 00:00,3207.66,112.82,28.18,3207.66,112.82,28.18,3207.66,112.82,28.18
15/01/2019 01:00,3200.88,112.66,28.14,3200.88,112.66,28.14,3200.88,112.66,28.14
15/01/2019 02:00,3200.01,112.02,28.05,3200.01,112.02,28.05,3200.01,112.02,28.05
15/01/2019 03:00,3198.01,112.07,28.13,3198.01,112.07,28.13,3198.01,112.07,28.13
15/01/2019 04:00,3198.1,112.19,28.18,3198.1,112.19,28.18,3198.1,112.19,28.18
15/01/2019 05:00,3191.3,111.75,28.07,3191.3,111.75,28.07,3191.3,111.75,28.07
15/01/2019 06:00,3197.1,111.83,27.9,3197.1,111.83,27.9,3197.1,111.83,27.9
15/01/2019 07:00,3204.7,112.22,28.09,3204.7,112.22,28.09,3204.7,112.22,28.09
15/01/2019 08:00,3199.03,112.39,28.11,3199.03,112.39,28.11,3199.03,112.39,28.11
15/01/2019 09:00,3181.53,110.49,27.6,3181.53,110.49,27.6,3181.53,110.49,27.6
15/01/2019 10:00,3203.06,111,27.82,3203.06,111,27.82,3203.06,111,27.82
15/01/2019 11:00,3203.6,111.11,27.8,3203.6,111.11,27.8,3203.6,111.11,27.8
15/01/2019 12:00,3188.04,111.09,27.71,3188.04,111.09,27.71,3188.04,111.09,27.71
15/01/2019 13:00,3210,113.2,28.25,3210,113.2,28.25,3210,113.2,28.25
15/01/2019 14:00,3207.66,112.69,28.19,3207.66,112.69,28.19,3207.66,112.69,28.19
15/01/2019 15:00,3185.33,110.27,27.74,3185.33,110.27,27.74,3185.33,110.27,27.74
15/01/2019 16:00,3200,111.52,28.06,3200,111.52,28.06,3200,111.52,28.06
15/01/2019 17:00,3197.71,111.2,28.02,3197.71,111.2,28.02,3197.71,111.2,28.02
15/01/2019 18:00,3199.97,110.8,28.11,3199.97,110.8,28.11,3199.97,110.8,28.11
15/01/2019 19:00,3197.89,110.35,28.13,3197.89,110.35,28.13,3197.89,110.35,28.13
15/01/2019 20:00,3139.56,104.34,26.85,3139.56,104.34,26.85,3139.56,104.34,26.85
15/01/2019 21:00,3140.6,103.84,26.93,3140.6,103.84,26.93,3140.6,103.84,26.93
15/01/2019 22:00,3146.44,104.48,27.02,3146.44,104.48,27.02,3146.44,104.48,27.02
15/01/2019 23:00,3146.99,105.5,27.28,3146.99,105.5,27.28,3146.99,105.5,27.28
16/01/2019 00:00,3157.66,105.29,27.3,3157.66,105.29,27.3,3157.66,105.29,27.3
16/01/2019 01:00,3155.16,105.66,27.27,3155.16,105.66,27.27,3155.16,105.66,27.27
16/01/2019 02:00,3151.86,105.08,27.27,3151.86,105.08,27.27,3151.86,105.08,27.27
16/01/2019 03:00,3164.12,105.86,27.27,3164.12,105.86,27.27,3164.12,105.86,27.27
16/01/2019 04:00,3161.01,105.93,27.24,3161.01,105.93,27.24,3161.01,105.93,27.24
16/01/2019 05:00,3160.88,106.21,27.34,3160.88,106.21,27.34,3160.88,106.21,27.34
16/01/2019 06:00,3162.65,105.75,27.22,3162.65,105.75,27.22,3162.65,105.75,27.22
16/01/2019 07:00,3151.69,105.84,27.19,3151.69,105.84,27.19,3151.69,105.84,27.19
16/01/2019 08:00,3168,107.74,27.36,3168,107.74,27.36,3168,107.74,27.36
16/01/2019 09:00,3172,107.42,27.43,3172,107.42,27.43,3172,107.42,27.43
16/01/2019 10:00,3180,107.92,27.55,3180,107.92,27.55,3180,107.92,27.55
16/01/2019 11:00,3185.36,107.75,27.72,3185.36,107.75,27.72,3185.36,107.75,27.72
16/01/2019 12:00,3198.93,109.84,28,3198.93,109.84,28,3198.93,109.84,28
16/01/2019 13:00,3184.55,107.61,27.5,3184.55,107.61,27.5,3184.55,107.61,27.5
16/01/2019 14:00,3187.62,108.32,27.63,3187.62,108.32,27.63,3187.62,108.32,27.63
16/01/2019 15:00,3179.91,107.42,27.45,3179.91,107.42,27.45,3179.91,107.42,27.45
16/01/2019 16:00,3168.92,106.72,27.46,3168.92,106.72,27.46,3168.92,106.72,27.46
16/01/2019 17:00,3176.55,107.58,27.77,3176.55,107.58,27.77,3176.55,107.58,27.77
16/01/2019 18:00,3172.98,107.22,27.55,3172.98,107.22,27.55,3172.98,107.22,27.55
16/01/2019 19:00,3164.72,107.12,27.5,3164.72,107.12,27.5,3164.72,107.12,27.5
16/01/2019 20:00,3159.93,106.3,27.29,3159.93,106.3,27.29,3159.93,106.3,27.29
16/01/2019 21:00,3165.46,107.39,27.53,3165.46,107.39,27.53,3165.46,107.39,27.53
16/01/2019 22:00,3160.06,107.44,27.52,3160.06,107.44,27.52,3160.06,107.44,27.52
16/01/2019 23:00,3167,107.2,27.66,3167,107.2,27.66,3167,107.2,27.66
17/01/2019 00:00,3170.79,106.87,27.63,3170.79,106.87,27.63,3170.79,106.87,27.63
17/01/2019 01:00,3171.84,107.03,27.57,3171.84,107.03,27.57,3171.84,107.03,27.57
17/01/2019 02:00,3133,105.06,26.83,3133,105.06,26.83,3133,105.06,26.83
17/01/2019 03:00,3152.76,105.9,27.06,3152.76,105.9,27.06,3152.76,105.9,27.06
17/01/2019 04:00,3150.95,106.37,27.12,3150.95,106.37,27.12,3150.95,106.37,27.12
17/01/2019 05:00,3149.01,105.98,27.12,3149.01,105.98,27.12,3149.01,105.98,27.12
17/01/2019 06:00,3151.33,106.23,26.95,3151.33,106.23,26.95,3151.33,106.23,26.95
17/01/2019 07:00,3164.99,106.04,27.04,3164.99,106.04,27.04,3164.99,106.04,27.04
17/01/2019 08:00,3166.35,106.4,27.06,3166.35,106.4,27.06,3166.35,106.4,27.06
17/01/2019 09:00,3153,105.86,26.8,3153,105.86,26.8,3153,105.86,26.8
17/01/2019 10:00,3156.13,106.55,26.93,3156.13,106.55,26.93,3156.13,106.55,26.93
17/01/2019 11:00,3167.42,105.74,27.02,3167.42,105.74,27.02,3167.42,105.74,27.02
17/01/2019 12:00,3155.97,105.56,26.89,3155.97,105.56,26.89,3155.97,105.56,26.89
17/01/2019 13:00,3145.49,105.36,26.77,3145.49,105.36,26.77,3145.49,105.36,26.77
17/01/2019 14:00,3164.88,105.7,26.86,3164.88,105.7,26.86,3164.88,105.7,26.86
17/01/2019 15:00,3186.41,106.44,27.37,3186.41,106.44,27.37,3186.41,106.44,27.37
17/01/2019 16:00,3177.22,106.42,27.07,3177.22,106.42,27.07,3177.22,106.42,27.07
17/01/2019 17:00,3186.68,106.69,27.25,3186.68,106.69,27.25,3186.68,106.69,27.25
17/01/2019 18:00,3191.56,107.05,27.28,3191.56,107.05,27.28,3191.56,107.05,27.28
17/01/2019 19:00,3195.1,107.51,27.49,3195.1,107.51,27.49,3195.1,107.51,27.49
17/01/2019 20:00,3191.85,107.13,27.3,3191.85,107.13,27.3,3191.85,107.13,27.3
17/01/2019 21:00,3191,106.9,27.51,3191,106.9,27.51,3191,106.9,27.51
17/01/2019 22:00,3189.97,107.15,27.61,3189.97,107.15,27.61,3189.97,107.15,27.61
17/01/2019 23:00,3195.36,107.74,27.75,3195.36,107.74,27.75,3195.36,107.74,27.75
18/01/2019 00:00,3189.23,107.13,27.53,3189.23,107.13,27.53,3189.23,107.13,27.53
18/01/2019 01:00,3185.04,107.12,27.57,3185.04,107.12,27.57,3185.04,107.12,27.57
18/01/2019 02:00,3193.04,107.39,27.57,3193.04,107.39,27.57,3193.04,107.39,27.57
18/01/2019 03:00,3188.53,106.94,27.48,3188.53,106.94,27.48,3188.53,106.94,27.48
18/01/2019 04:00,3178,106.33,27.37,3178,106.33,27.37,3178,106.33,27.37
18/01/2019 05:00,3185.01,106.56,27.45,3185.01,106.56,27.45,3185.01,106.56,27.45
18/01/2019 06:00,3190.02,106.9,27.51,3190.02,106.9,27.51,3190.02,106.9,27.51
18/01/2019 07:00,3186.52,106.93,27.54,3186.52,106.93,27.54,3186.52,106.93,27.54
18/01/2019 08:00,3185,107.05,27.56,3185,107.05,27.56,3185,107.05,27.56
18/01/2019 09:00,3189.73,106.9,27.56,3189.73,106.9,27.56,3189.73,106.9,27.56
18/01/2019 10:00,3174.95,105.96,27.26,3174.95,105.96,27.26,3174.95,105.96,27.26
18/01/2019 11:00,3177.29,106.17,27.25,3177.29,106.17,27.25,3177.29,106.17,27.25
18/01/2019 12:00,3167.46,105.54,27,3167.46,105.54,27,3167.46,105.54,27
18/01/2019 13:00,3169.72,105.85,27,3169.72,105.85,27,3169.72,105.85,27
18/01/2019 14:00,3175.35,106,27.06,3175.35,106,27.06,3175.35,106,27.06
18/01/2019 15:00,3194.91,107.19,27.37,3194.91,107.19,27.37,3194.91,107.19,27.37
18/01/2019 16:00,3179.87,106.14,27.4,3179.87,106.14,27.4,3179.87,106.14,27.4
18/01/2019 17:00,3169.59,104.4,26.99,3169.59,104.4,26.99,3169.59,104.4,26.99
18/01/2019 18:00,3169.15,105.33,27.03,3169.15,105.33,27.03,3169.15,105.33,27.03
18/01/2019 19:00,3167.48,104.98,27.18,3167.48,104.98,27.18,3167.48,104.98,27.18
18/01/2019 20:00,3174.88,105.47,27.1,3174.88,105.47,27.1,3174.88,105.47,27.1
18/01/2019 21:00,3181.56,105.58,27.25,3181.56,105.58,27.25,3181.56,105.58,27.25
18/01/2019 22:00,3187.18,105.26,27.34,3187.18,105.26,27.34,3187.18,105.26,27.34
18/01/2019 23:00,3188.1,105.56,27.34,3188.1,105.56,27.34,3188.1,105.56,27.34
19/01/2019 00:00,3173.75,105.7,27.25,3173.75,105.7,27.25,3173.75,105.7,27.25
19/01/2019 01:00,3185.75,106.07,27.53,3185.75,106.07,27.53,3185.75,106.07,27.53
19/01/2019 02:00,3196.73,106.56,27.52,3196.73,106.56,27.52,3196.73,106.56,27.52
19/01/2019 03:00,3186.12,106.11,27.52,3186.12,106.11,27.52,3186.12,106.11,27.52
19/01/2019 04:00,3194.41,106,27.46,3194.41,106,27.46,3194.41,106,27.46
19/01/2019 05:00,3184.69,106.26,27.45,3184.69,106.26,27.45,3184.69,106.26,27.45
19/01/2019 06:00,3190,105.94,27.43,3190,105.94,27.43,3190,105.94,27.43
19/01/2019 07:00,3190.75,106.24,27.43,3190.75,106.24,27.43,3190.75,106.24,27.43
19/01/2019 08:00,3195.01,106.23,27.5,3195.01,106.23,27.5,3195.01,106.23,27.5
19/01/2019 09:00,3197.24,106.21,27.49,3197.24,106.21,27.49,3197.24,106.21,27.49
19/01/2019 10:00,3276.31,109.99,28.82,3276.31,109.99,28.82,3276.31,109.99,28.82
19/01/2019 11:00,3274.96,109.28,28.69,3274.96,109.28,28.69,3274.96,109.28,28.69
19/01/2019 12:00,3277.56,109.63,28.77,3277.56,109.63,28.77,3277.56,109.63,28.77
19/01/2019 13:00,3267.92,109.47,28.6,3267.92,109.47,28.6,3267.92,109.47,28.6
19/01/2019 14:00,3267.83,109.32,28.5,3267.83,109.32,28.5,3267.83,109.32,28.5
19/01/2019 15:00,3259.99,109.3,28.45,3259.99,109.3,28.45,3259.99,109.3,28.45
19/01/2019 16:00,3269.97,109.36,28.63,3269.97,109.36,28.63,3269.97,109.36,28.63
19/01/2019 17:00,3269.99,109.72,28.64,3269.99,109.72,28.64,3269.99,109.72,28.64
19/01/2019 18:00,3259.52,108.78,28.56,3259.52,108.78,28.56,3259.52,108.78,28.56
19/01/2019 19:00,3262.27,108.88,28.55,3262.27,108.88,28.55,3262.27,108.88,28.55
19/01/2019 20:00,3263.07,109.11,28.65,3263.07,109.11,28.65,3263.07,109.11,28.65
19/01/2019 21:00,3260.34,108.72,28.53,3260.34,108.72,28.53,3260.34,108.72,28.53
19/01/2019 22:00,3253,108.98,28.47,3253,108.98,28.47,3253,108.98,28.47
19/01/2019 23:00,3249.89,108.47,28.43,3249.89,108.47,28.43,3249.89,108.47,28.43
20/01/2019 00:00,3242.79,108.24,28.26,3242.79,108.24,28.26,3242.79,108.24,28.26
20/01/2019 01:00,3255.28,108.45,28.58,3255.28,108.45,28.58,3255.28,108.45,28.58
20/01/2019 02:00,3250.54,108.38,28.58,3250.54,108.38,28.58,3250.54,108.38,28.58
20/01/2019 03:00,3250.02,108.36,28.73,3250.02,108.36,28.73,3250.02,108.36,28.73
20/01/2019 04:00,3250.25,108.79,28.9,3250.25,108.79,28.9,3250.25,108.79,28.9
20/01/2019 05:00,3248.1,108.39,28.72,3248.1,108.39,28.72,3248.1,108.39,28.72
20/01/2019 06:00,3248.47,107.93,28.74,3248.47,107.93,28.74,3248.47,107.93,28.74
20/01/2019 07:00,3248.18,108,29.06,3248.18,108,29.06,3248.18,108,29.06
20/01/2019 08:00,3250.25,108.09,28.99,3250.25,108.09,28.99,3250.25,108.09,28.99
20/01/2019 09:00,3250.41,107.98,28.85,3250.41,107.98,28.85,3250.41,107.98,28.85
20/01/2019 10:00,3251.14,108.34,28.79,3251.14,108.34,28.79,3251.14,108.34,28.79
20/01/2019 11:00,3163.35,105.14,27.63,3163.35,105.14,27.63,3163.35,105.14,27.63
20/01/2019 12:00,3103.59,103.64,27.23,3103.59,103.64,27.23,3103.59,103.64,27.23
20/01/2019 13:00,3114.42,104.19,27.13,3114.42,104.19,27.13,3114.42,104.19,27.13
20/01/2019 14:00,3113.97,103.78,27.14,3113.97,103.78,27.14,3113.97,103.78,27.14
20/01/2019 15:00,3111.89,103.23,27.02,3111.89,103.23,27.02,3111.89,103.23,27.02
20/01/2019 16:00,3114.98,103.6,27.01,3114.98,103.6,27.01,3114.98,103.6,27.01
20/01/2019 17:00,3107.99,103.37,26.88,3107.99,103.37,26.88,3107.99,103.37,26.88
20/01/2019 18:00,3104.74,103.05,26.88,3104.74,103.05,26.88,3104.74,103.05,26.88
20/01/2019 19:00,3103.95,102.9,26.89,3103.95,102.9,26.89,3103.95,102.9,26.89
20/01/2019 20:00,3117.63,103.82,27.05,3117.63,103.82,27.05,3117.63,103.82,27.05
20/01/2019 21:00,3128.25,103.83,27.05,3128.25,103.83,27.05,3128.25,103.83,27.05
20/01/2019 22:00,3116.99,103.6,27.17,3116.99,103.6,27.17,3116.99,103.6,27.17
20/01/2019 23:00,3116.61,103.4,27,3116.61,103.4,27,3116.61,103.4,27
21/01/2019 00:00,3116.7,103.24,27.04,3116.7,103.24,27.04,3116.7,103.24,27.04
21/01/2019 01:00,3115.82,103.19,27.04,3115.82,103.19,27.04,3115.82,103.19,27.04
21/01/2019 02:00,3113.26,103.31,27.11,3113.26,103.31,27.11,3113.26,103.31,27.11
21/01/2019 03:00,3110.16,102.79,27.11,3110.16,102.79,27.11,3110.16,102.79,27.11
21/01/2019 04:00,3105,101.1,27.04,3105,101.1,27.04,3105,101.1,27.04
21/01/2019 05:00,3112.03,101.49,26.9,3112.03,101.49,26.9,3112.03,101.49,26.9
21/01/2019 06:00,3112.45,102.07,26.99,3112.45,102.07,26.99,3112.45,102.07,26.99
21/01/2019 07:00,3104.32,102.03,27.08,3104.32,102.03,27.08,3104.32,102.03,27.08
21/01/2019 08:00,3103.42,101.87,27.02,3103.42,101.87,27.02,3103.42,101.87,27.02
21/01/2019 09:00,3104.49,102.63,27,3104.49,102.63,27,3104.49,102.63,27
21/01/2019 10:00,3113,102.72,27.24,3113,102.72,27.24,3113,102.72,27.24
21/01/2019 11:00,3124.64,103.73,27.49,3124.64,103.73,27.49,3124.64,103.73,27.49
21/01/2019 12:00,3127.99,103.08,27.38,3127.99,103.08,27.38,3127.99,103.08,27.38
21/01/2019 13:00,3127.06,103.11,27.3,3127.06,103.11,27.3,3127.06,103.11,27.3
21/01/2019 14:00,3119.36,102.04,27.16,3119.36,102.04,27.16,3119.36,102.04,27.16
21/01/2019 15:00,3123,102.6,27.09,3123,102.6,27.09,3123,102.6,27.09
21/01/2019 16:00,3133.22,103.32,27.29,3133.22,103.32,27.29,3133.22,103.32,27.29
21/01/2019 17:00,3129.87,102.95,27.15,3129.87,102.95,27.15,3129.87,102.95,27.15
21/01/2019 18:00,3123.08,102.65,27.17,3123.08,102.65,27.17,3123.08,102.65,27.17
21/01/2019 19:00,3124.85,102.92,27.07,3124.85,102.92,27.07,3124.85,102.92,27.07
21/01/2019 20:00,3126.6,102.82,27.25,3126.6,102.82,27.25,3126.6,102.82,27.25
21/01/2019 21:00,3105.01,101.21,27.11,3105.01,101.21,27.11,3105.01,101.21,27.11
21/01/2019 22:00,3116,102.1,27.13,3116,102.1,27.13,3116,102.1,27.13
21/01/2019 23:00,3114.22,102.28,27.28,3114.22,102.28,27.28,3114.22,102.28,27.28
22/01/2019 00:00,3120.71,102.34,27.28,3120.71,102.34,27.28,3120.71,102.34,27.28
22/01/2019 01:00,3119.06,102.98,27.28,3119.06,102.98,27.28,3119.06,102.98,27.28
22/01/2019 02:00,3115.15,103.2,27.3,3115.15,103.2,27.3,3115.15,103.2,27.3
22/01/2019 03:00,3113.79,102.81,26.99,3113.79,102.81,26.99,3113.79,102.81,26.99
22/01/2019 04:00,3114.13,102.55,27.1,3114.13,102.55,27.1,3114.13,102.55,27.1
22/01/2019 05:00,3118.09,102.52,27.18,3118.09,102.52,27.18,3118.09,102.52,27.18
22/01/2019 06:00,3111.17,102.11,27.06,3111.17,102.11,27.06,3111.17,102.11,27.06
22/01/2019 07:00,3110.35,102.01,26.94,3110.35,102.01,26.94,3110.35,102.01,26.94
22/01/2019 08:00,3120.88,102.42,27.09,3120.88,102.42,27.09,3120.88,102.42,27.09
22/01/2019 09:00,3104.1,102.32,26.96,3104.1,102.32,26.96,3104.1,102.32,26.96
22/01/2019 10:00,3108.42,102.07,27,3108.42,102.07,27,3108.42,102.07,27
22/01/2019 11:00,3120.88,101.41,26.98,3120.88,101.41,26.98,3120.88,101.41,26.98
22/01/2019 12:00,3142.27,102.9,27.32,3142.27,102.9,27.32,3142.27,102.9,27.32
22/01/2019 13:00,3136.63,102.66,27.24,3136.63,102.66,27.24,3136.63,102.66,27.24
22/01/2019 14:00,3150.86,103.84,27.66,3150.86,103.84,27.66,3150.86,103.84,27.66
22/01/2019 15:00,3156.26,104.4,27.78,3156.26,104.4,27.78,3156.26,104.4,27.78
22/01/2019 16:00,3162.77,104.24,27.63,3162.77,104.24,27.63,3162.77,104.24,27.63
22/01/2019 17:00,3161.58,104.18,27.99,3161.58,104.18,27.99,3161.58,104.18,27.99
22/01/2019 18:00,3157.56,104.3,28,3157.56,104.3,28,3157.56,104.3,28
22/01/2019 19:00,3153.69,103.95,27.8,3153.69,103.95,27.8,3153.69,103.95,27.8
22/01/2019 20:00,3158.58,104.49,27.92,3158.58,104.49,27.92,3158.58,104.49,27.92
22/01/2019 21:00,3148.5,103.9,27.9,3148.5,103.9,27.9,3148.5,103.9,27.9
22/01/2019 22:00,3151.06,104,27.86,3151.06,104,27.86,3151.06,104,27.86
22/01/2019 23:00,3154.05,103.89,27.79,3154.05,103.89,27.79,3154.05,103.89,27.79
23/01/2019 00:00,3158.99,104.52,27.8,3158.99,104.52,27.8,3158.99,104.52,27.8
23/01/2019 01:00,3157.75,104.07,27.92,3157.75,104.07,27.92,3157.75,104.07,27.92
23/01/2019 02:00,3160.53,104.4,28.07,3160.53,104.4,28.07,3160.53,104.4,28.07
23/01/2019 03:00,3160.21,104.45,27.95,3160.21,104.45,27.95,3160.21,104.45,27.95
23/01/2019 04:00,3150.99,104.25,27.75,3150.99,104.25,27.75,3150.99,104.25,27.75
23/01/2019 05:00,3152.82,104,27.84,3152.82,104,27.84,3152.82,104,27.84
23/01/2019 06:00,3156.1,104.38,27.78,3156.1,104.38,27.78,3156.1,104.38,27.78
23/01/2019 07:00,3144,103.94,27.79,3144,103.94,27.79,3144,103.94,27.79
23/01/2019 08:00,3147.69,104.06,27.78,3147.69,104.06,27.78,3147.69,104.06,27.78
23/01/2019 09:00,3141.83,103.58,27.81,3141.83,103.58,27.81,3141.83,103.58,27.81
23/01/2019 10:00,3155,103.62,27.87,3155,103.62,27.87,3155,103.62,27.87
23/01/2019 11:00,3155.32,103.9,28.26,3155.32,103.9,28.26,3155.32,103.9,28.26
23/01/2019 12:00,3143.95,103.8,28.16,3143.95,103.8,28.16,3143.95,103.8,28.16
23/01/2019 13:00,3171.22,104.61,28.12,3171.22,104.61,28.12,3171.22,104.61,28.12
23/01/2019 14:00,3142.48,103.76,28.01,3142.48,103.76,28.01,3142.48,103.76,28.01
23/01/2019 15:00,3128.83,102.31,27.97,3128.83,102.31,27.97,3128.83,102.31,27.97
23/01/2019 16:00,3142,103.07,28.27,3142,103.07,28.27,3142,103.07,28.27
23/01/2019 17:00,3142.98,103.16,28.18,3142.98,103.16,28.18,3142.98,103.16,28.18
23/01/2019 18:00,3148.51,103.06,28.18,3148.51,103.06,28.18,3148.51,103.06,28.18
23/01/2019 19:00,3119.93,101.75,27.79,3119.93,101.75,27.79,3119.93,101.75,27.79
23/01/2019 20:00,3112.68,101.8,27.79,3112.68,101.8,27.79,3112.68,101.8,27.79
23/01/2019 21:00,3127.24,102.39,27.79,3127.24,102.39,27.79,3127.24,102.39,27.79
23/01/2019 22:00,3120.94,102.58,27.92,3120.94,102.58,27.92,3120.94,102.58,27.92
23/01/2019 23:00,3120.81,102.13,27.79,3120.81,102.13,27.79,3120.81,102.13,27.79
24/01/2019 00:00,3126.78,102.52,27.86,3126.78,102.52,27.86,3126.78,102.52,27.86
24/01/2019 01:00,3113.24,101.76,27.68,3113.24,101.76,27.68,3113.24,101.76,27.68
24/01/2019 02:00,3116.27,101.25,27.71,3116.27,101.25,27.71,3116.27,101.25,27.71
24/01/2019 03:00,3113.16,101.18,27.34,3113.16,101.18,27.34,3113.16,101.18,27.34
24/01/2019 04:00,3117.21,101.47,27.34,3117.21,101.47,27.34,3117.21,101.47,27.34
24/01/2019 05:00,3108.89,101.36,27.4,3108.89,101.36,27.4,3108.89,101.36,27.4
24/01/2019 06:00,3109.11,101.66,27.4,3109.11,101.66,27.4,3109.11,101.66,27.4
24/01/2019 07:00,3120.03,102.1,27.68,3120.03,102.1,27.68,3120.03,102.1,27.68
24/01/2019 08:00,3126.82,101.59,27.67,3126.82,101.59,27.67,3126.82,101.59,27.67
24/01/2019 09:00,3127.2,101.61,27.62,3127.2,101.61,27.62,3127.2,101.61,27.62
24/01/2019 10:00,3130,101.55,27.66,3130,101.55,27.66,3130,101.55,27.66
24/01/2019 11:00,3143.81,102.21,27.99,3143.81,102.21,27.99,3143.81,102.21,27.99
